id	locationID	countryCode	establishmentMeans	occurrenceRemarks
589	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-RN	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
589	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
590	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
590	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
590	BR-AL	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
591	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-RN	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
591	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
592	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-SE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-RN	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-PB	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-AL	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
592	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica","Pampa"]}
593	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
596	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
596	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
596	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
596	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
598	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
598	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
599	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
601	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-MS	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-PR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
601	BR-MT	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
606	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
606	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
606	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado"]}
607	BR-PE	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-PA	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-SP	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-ES	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-PB	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-MA	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-AL	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-CE	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-MG	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-BA	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
607	BR-MT	BR	NATIVA	{"phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
611	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
611	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
617	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
617	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
621	BR-MA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
621	BR-PA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
621	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
621	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
732	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
733	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
733	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
733	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
733	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
734	BR-PA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
734	BR-TO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
734	BR-MA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
738	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
738	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
738	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
744	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
746	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
746	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
746	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
746	BR-SP	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
746	BR-DF	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
746	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Cerrado","Mata Atlântica"]}
750	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
750	BR-RJ	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
750	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
765	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Mata Atlântica"]}
771	BR-PI	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-TO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-CE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
771	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga"]}
774	BR-PR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
774	BR-RS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
774	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
774	BR-SC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
774	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
774	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado","Mata Atlântica","Pampa"]}
777	BR-GO	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
777	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
777	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
781	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Cerrado"]}
786	BR-RJ	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
786	BR-SP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
786	BR-ES	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
786	BR-BA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
786	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
786	BR-PE	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
787	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
790	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
790	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
790	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
791	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
791	BR-MT	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
791	BR-PA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
791	BR-RR	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
793	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
794	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
795	BR-GO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
795	BR-MS	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
795	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
795	BR-MG	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
795	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
795	BR-DF	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia","Cerrado"]}
797	BR-AM	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia"]}
798	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
798	BR-RR	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
807	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-AM	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-RO	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-MT	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-MA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-PA	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-AC	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
814	BR-AP	BR	NATIVA	{"endemism":"Não endemica","phytogeographicDomain":["Amazônia"]}
816	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Mata Atlântica"]}
816	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Mata Atlântica"]}
817	BR-PB	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
817	BR-CE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
817	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
817	BR-PE	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
817	BR-MG	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Caatinga","Cerrado"]}
819	BR-MA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
819	BR-BA	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
819	BR-ES	BR	NATIVA	{"endemism":"Endemica","phytogeographicDomain":["Amazônia","Caatinga","Cerrado","Mata Atlântica"]}
